Wed Oct 20 16:35:23 2021 +0300,e515795,refactor.... again
Wed Oct 20 16:28:25 2021 +0300,e526230,adjustement unit
Wed Oct 20 16:01:11 2021 +0300,e526230,adjustments for TT
Wed Oct 20 15:28:51 2021 +0300,e515795,Ajd
Wed Oct 20 14:43:57 2021 +0300,e515795,Refactor
Wed Oct 20 14:20:00 2021 +0300,e513645,CrewDepothAuthorization Cleanup
Wed Oct 20 14:12:25 2021 +0300,e515795,Coloring adj
Wed Oct 20 14:09:55 2021 +0300,e526230,revert to new version,part 2
Wed Oct 20 13:52:28 2021 +0300,e526230,revert to NEW,part 1
Wed Oct 20 13:44:38 2021 +0300,e526230,revert to old version
Wed Oct 20 13:23:26 2021 +0300,e526230,adjustments for relinking CRTT
Wed Oct 20 13:21:31 2021 +0300,e515795,Adjusted coloring
Wed Oct 20 12:19:40 2021 +0300,e515795,Translation adjustments
Wed Oct 20 11:22:31 2021 +0300,e515795,Adjustments
Wed Oct 20 10:53:07 2021 +0300,e515795,Adjusted coloring for effective fields
Tue Oct 19 16:18:44 2021 +0300,e526230,revert new code,part 1
Tue Oct 19 15:42:50 2021 +0300,e515795,Bugfix,wrong duration selector was used in GetDifferentPaidTime method in designer
Tue Oct 19 13:34:40 2021 +0300,e515795,Adjusted data binding
Tue Oct 19 12:54:19 2021 +0300,e515795,Added data binding
Tue Oct 19 12:35:21 2021 +0300,e515795,Remove hard coded duration
Tue Oct 19 12:33:58 2021 +0300,e526230,revert to old version GetMatchingCrewRequirements,many args
Tue Oct 19 12:30:01 2021 +0300,e526230,revert to old part GetMatchingCrewRequirement,4 args
Tue Oct 19 12:24:36 2021 +0300,e526230,revert get matching crew requirement on multiple day
Tue Oct 19 12:17:08 2021 +0300,e526230,revert to new versions
Tue Oct 19 12:12:06 2021 +0300,e526230,revert to new versions
Tue Oct 19 12:03:21 2021 +0300,e526230,refactor relink part 1
Tue Oct 19 11:50:38 2021 +0300,e526230,revert post processing
Tue Oct 19 11:44:23 2021 +0300,e526230,revert post processing part
Tue Oct 19 11:34:35 2021 +0300,e526230,new,relink
Tue Oct 19 11:24:36 2021 +0300,e526230,revert unit part
Tue Oct 19 11:03:25 2021 +0300,e515795,Refactor ArchiveActivity level
Tue Oct 19 10:53:15 2021 +0300,e526230,adjustments for multiple cases
Tue Oct 19 09:42:02 2021 +0300,e506794,I mapped the attributes also for load stle
Tue Oct 19 09:30:06 2021 +0300,e506794,I added two new attributes for STLE transfer
Mon Oct 18 17:30:13 2021 +0300,e515795,Cleanup on ArchiveParameter Shift tab
Mon Oct 18 16:38:01 2021 +0300,e526230,revert changes
Mon Oct 18 16:33:07 2021 +0300,e515795,Only the 36h field needs to be higher than zero
Mon Oct 18 16:14:43 2021 +0300,e506794,I added the code for the devscript
Mon Oct 18 15:50:58 2021 +0300,e526230,revert fix
Mon Oct 18 15:39:40 2021 +0300,e515795,Further adjustment
Mon Oct 18 15:27:01 2021 +0300,e515795,Further coloring adjustments
Mon Oct 18 15:25:53 2021 +0300,e526230,rever back
Mon Oct 18 15:22:30 2021 +0300,e506794,I did the mapping
Mon Oct 18 15:04:41 2021 +0300,e515795,Background coloring adjustment
Mon Oct 18 14:29:31 2021 +0300,e515795,Not changind the background when the difference is less than zero
Mon Oct 18 13:44:38 2021 +0300,e506794,I created the 4 new attributes and set them
Mon Oct 18 13:27:57 2021 +0300,e526230,adjstments,reverted new version
Mon Oct 18 13:27:46 2021 +0300,e515795,Added minDuration Zero to all SAP relevant fields
Mon Oct 18 13:24:15 2021 +0300,e515795,Restructure 2
Mon Oct 18 12:46:53 2021 +0300,e526230,revert changes
Mon Oct 18 12:42:10 2021 +0300,e526230,revert changes
Mon Oct 18 12:34:05 2021 +0300,e526230,adjust
Mon Oct 18 12:32:02 2021 +0300,e515795,Restructure
Mon Oct 18 12:22:16 2021 +0300,e526230,adjustments for part 1
Mon Oct 18 12:03:37 2021 +0300,e526230,adjustmetns 1
Mon Oct 18 11:57:43 2021 +0300,e526230,adjstments
Mon Oct 18 11:57:14 2021 +0300,e515795,Added semi-colunn
Mon Oct 18 11:43:34 2021 +0300,e526230,adjustements part 1
Mon Oct 18 11:17:04 2021 +0300,e526230,adjustments for part 1
Mon Oct 18 10:59:12 2021 +0300,e526230,adding new method for checking
Mon Oct 18 09:30:27 2021 +0300,e525732,clean up
Mon Oct 18 09:03:14 2021 +0300,e515795,Extended OnUserChange responses
Mon Oct 18 08:36:24 2021 +0300,e525732,Merge branch 'develop'
Fri Oct 15 16:06:41 2021 +0300,e515795,Changing coloring logic in case of cumulative value
Fri Oct 15 15:29:43 2021 +0300,e515795,Adjusted precondition,no checks needed for 36hrs fields
Fri Oct 15 15:24:50 2021 +0300,e515795,Added UI color changes when cumulative value is too high
Fri Oct 15 14:48:18 2021 +0300,e515795,Added background color setting of fields to OnCreate of archive shift dialog
Fri Oct 15 14:31:52 2021 +0300,e515795,Restructure and UI color setting
Fri Oct 15 14:14:12 2021 +0300,e515795,Restructured a bit the archive parameter dialog,moved a field from frist column to the second
Fri Oct 15 14:06:48 2021 +0300,e515795,Added/adjusted responsed to update UI if the SOPIP limit is changed and there are fields with higher value (archie parameter dialog)
Fri Oct 15 13:21:22 2021 +0300,e526230,adjustments part 1
Fri Oct 15 12:06:13 2021 +0200,e522885,Pull request #935,2021.r6.t1/feature/sopre 31052 roxana old rest shift constraint removal plst
Fri Oct 15 11:40:55 2021 +0300,e515795,Added PaidTime calc to precondition of ArchiveShift dialog
Fri Oct 15 11:14:00 2021 +0300,e526230,adjustements part 1
Thu Oct 14 18:23:55 2021 +0300,e515795,Added the new dialog to Edit menu
Thu Oct 14 16:41:59 2021 +0300,e526230,adjustments first part
Thu Oct 14 16:36:23 2021 +0300,e515795,Recreated corrupted dialog
Thu Oct 14 16:29:47 2021 +0300,e526230,adjustements part 1
Thu Oct 14 15:23:33 2021 +0200,e525732,Pull request #958,SOPRE-30233
Thu Oct 14 16:19:38 2021 +0300,e525732,adj
Thu Oct 14 16:02:36 2021 +0300,e526230,adjustments part 1
Thu Oct 14 15:55:41 2021 +0300,e526230,adjustemnt part1
Thu Oct 14 15:45:01 2021 +0300,e526230,adjustment part 1
Thu Oct 14 15:37:57 2021 +0300,e526230,adjustment first part
Thu Oct 14 15:04:40 2021 +0300,e526230,adjustement first part
Thu Oct 14 14:43:14 2021 +0300,e515795,Added precondition to ArchiveParameter Shift and Activity tab
Thu Oct 14 14:42:44 2021 +0300,e526230,revert first part
Thu Oct 14 14:35:45 2021 +0300,e526230,revert second part
Thu Oct 14 13:53:46 2021 +0300,e526230,fix GetMatchingCrewRequirement
Thu Oct 14 13:49:25 2021 +0300,e515795,Added default value to the limit field
Thu Oct 14 12:39:29 2021 +0300,e515795,Added new attribute and fields for DurationManualOvertime values which is also exported to SAP
Thu Oct 14 12:21:26 2021 +0300,e515795,Added img which indicates the SAP export for DurationManualOvertime Added responsed to parameter  fieds which are SAP relevant as standalone entries
Thu Oct 14 11:34:08 2021 +0300,e526230,comments
Thu Oct 14 08:46:27 2021 +0200,u210645,SOPRE-30582
Wed Oct 13 11:57:10 2021 +0300,e525732,Merge branch 'develop'
